Date,Quarter,Year,5 year bond yields,GDPm (Current Prices),GDP per capita,GNI per capita,Personal Income m,Unemployment Rate,Core inflation,Median Household Inc,Total Residential Properties,  1-Room Residential Properties,  2-Room Residential Properties,  3-Room Residential Properties,  4-Room Residential Properties,  5-Room Residential Properties,  Executive Properties,"Lime, Cement, & Fabricated Construction Materials Excl Glass & Clay Materials",Clay Construction Materials & Refractory Construction Materials,Stamp Duty,LTV Value,yearly core inflation,yearly cement inflation,yearly clay inflation
2017-05-01,2017 2Q,2017,1.56,114416.0,78587.0,84463.0,57883.0,2.2,97.18,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,97.062,100.354,0.03,0.9,-0.0015411486694748566,0.002893099956603473,-0.005283138560964296
2017-06-01,2017 2Q,2017,1.51,114416.0,78587.0,84463.0,57883.0,2.2,97.17,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,96.521,100.217,0.03,0.9,-0.00010290183165262423,-0.005573756980074562,-0.0013651673077306192
2017-07-01,2017 3Q,2017,1.54,117361.6,78587.0,84463.0,58362.2,2.2,97.48,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,96.054,100.124,0.03,0.9,0.0031902850674077055,-0.0048383253385273495,-0.0009279862697946228
2017-08-01,2017 3Q,2017,1.56,117361.6,78587.0,84463.0,58362.2,2.2,97.44,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,94.942,99.957,0.03,0.9,-0.0004103405826837436,-0.011576821371312107,-0.0016679317646118852
2017-09-01,2017 3Q,2017,1.65,117361.6,78587.0,84463.0,58362.2,2.2,97.56,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,94.706,100.072,0.03,0.9,0.0012315270935960854,-0.0024857281287521404,0.0011504947127265464
2017-10-01,2017 4Q,2017,1.66,126568.8,78587.0,84463.0,59391.9,2.2,97.71,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,95.808,100.276,0.03,0.9,0.0015375153751535642,0.011636010390049245,0.002038532256775083
2017-11-01,2017 4Q,2017,1.72,126568.8,78587.0,84463.0,59391.9,2.2,97.74,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,96.204,100.227,0.03,0.9,0.000307031010132075,0.0041332665330660046,-0.0004886513223502087
2017-12-01,2017 4Q,2017,1.68,126568.8,78587.0,84463.0,59391.9,2.2,97.84,7850.0,1043968.0,30098.0,48261.0,239674.0,412394.0,239460.0,65090.0,96.199,100.013,0.03,0.9,0.0010231225700840785,-5.1972890940055194e-05,-0.0021351532022308994
2018-01-01,2018 1Q,2018,1.88,121470.3,79098.0,90152.0,59954.4,2.1,98.11,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,90.601,98.432,0.03,0.9,0.0027596075224856076,-0.05819187309639395,-0.01580794496715432
2018-02-01,2018 1Q,2018,2.02,121470.3,79098.0,90152.0,59954.4,2.1,98.51,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,95.24,98.416,0.03,0.9,0.00407705636530431,0.05120252535843961,-0.00016254876462939993
2018-03-01,2018 1Q,2018,2.05,121470.3,79098.0,90152.0,59954.4,2.1,98.36,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,98.19,98.38,0.04,0.9,-0.00152268805197453,0.030974380512389876,-0.00036579417980819873
2018-04-01,2018 2Q,2018,2.18,124067.9,79098.0,90152.0,60404.7,2.1,98.61,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,98.197,98.381,0.04,0.9,0.002541683611223977,7.129035543340656e-05,1.0164667615386591e-05
2018-05-01,2018 2Q,2018,2.3,124067.9,79098.0,90152.0,60404.7,2.1,98.63,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,102.921,98.55,0.04,0.9,0.00020281918669495802,0.0481073759890831,0.0017178113660156757
2018-06-01,2018 2Q,2018,2.28,124067.9,79098.0,90152.0,60404.7,2.1,98.81,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,100.47,100.509,0.04,0.9,0.0018250025347257282,-0.02381438190456764,0.019878234398782446
2018-07-01,2018 3Q,2018,2.19,128932.1,79098.0,90152.0,61274.0,2.1,99.31,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,102.907,100.924,0.04,0.9,0.005060216577269516,0.024255996814969594,0.004128983474116721
2018-08-01,2018 3Q,2018,2.1,128932.1,79098.0,90152.0,61274.0,2.1,99.31,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,104.356,101.25,0.04,0.9,0.0,0.014080674784028302,0.0032301533827434614
2018-09-01,2018 3Q,2018,2.24,128932.1,79098.0,90152.0,61274.0,2.1,99.35,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,104.228,101.27,0.04,0.9,0.0004027791763165922,-0.0012265705853041764,0.00019753086419749266
2018-10-01,2018 4Q,2018,2.3,133867.1,79098.0,90152.0,62745.9,2.1,99.53,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,101.371,101.328,0.04,0.9,0.0018117765475591519,-0.027411060367655504,0.0005727263750370248
2018-11-01,2018 4Q,2018,2.12,133867.1,79098.0,90152.0,62745.9,2.1,99.39,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,101.12,101.3,0.04,0.9,-0.0014066110720385439,-0.0024760533091316983,-0.000276330333175534
2018-12-01,2018 4Q,2018,1.9,133867.1,79098.0,90152.0,62745.9,2.1,99.68,7955.0,1061236.0,30699.0,53257.0,242456.0,419203.0,241572.0,65100.0,100.399,101.26,0.04,0.9,0.0029177985712849352,-0.007130142405063378,-0.00039486673247768334
2019-01-01,2019 1Q,2019,2.0,126656.4,79825.0,90130.0,63234.7,2.3,99.96,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,99.404,102.695,0.04,0.9,0.002808988764044784,-0.009910457275470907,0.014171439857791679
2019-02-01,2019 1Q,2019,2.06,126656.4,79825.0,90130.0,63234.7,2.3,100.21,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,99.215,102.673,0.04,0.9,0.0025010004001599917,-0.001901331938352513,-0.0002142265933101628
2019-03-01,2019 1Q,2019,1.93,126656.4,79825.0,90130.0,63234.7,2.3,100.03,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,104.856,102.675,0.04,0.9,-0.0017962279213650234,0.05685632212871039,1.9479317834303345e-05
2019-04-01,2019 2Q,2019,1.98,126601.1,79825.0,90130.0,63459.1,2.3,100.03,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,100.911,102.692,0.04,0.9,0.0,-0.03762302586404209,0.00016557097638170148
2019-05-01,2019 2Q,2019,1.92,126601.1,79825.0,90130.0,63459.1,2.3,99.88,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,110.111,102.811,0.04,0.9,-0.0014995501349596152,0.09116944634380797,0.0011588049702022651
2019-06-01,2019 2Q,2019,1.77,126601.1,79825.0,90130.0,63459.1,2.3,99.9,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,112.543,102.748,0.04,0.9,0.00020024028834608742,0.022086803316653247,-0.000612774897627677
2019-07-01,2019 3Q,2019,1.77,129287.4,79825.0,90130.0,64569.9,2.3,99.88,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,107.027,102.729,0.04,0.9,-0.0002002002002002845,-0.049012377491270076,-0.00018491844123491585
2019-08-01,2019 3Q,2019,1.68,129287.4,79825.0,90130.0,64569.9,2.3,99.96,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,108.613,102.927,0.04,0.9,0.0008009611533841277,0.014818690610780338,0.0019274012206875746
2019-09-01,2019 3Q,2019,1.66,129287.4,79825.0,90130.0,64569.9,2.3,99.94,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,108.381,103.925,0.04,0.9,-0.0002000800320127727,-0.002136024232826661,0.009696192447073981
2019-10-01,2019 4Q,2019,1.64,131521.1,79825.0,90130.0,63995.2,2.3,100.01,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,110.372,103.85,0.04,0.9,0.0007004202521514458,0.018370378571889834,-0.0007216742843396684
2019-11-01,2019 4Q,2019,1.62,131521.1,79825.0,90130.0,63995.2,2.3,99.95,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,110.256,103.768,0.04,0.9,-0.0005999400059993887,-0.001050991193418671,-0.0007896003851708411
2019-12-01,2019 4Q,2019,1.56,131521.1,79825.0,90130.0,63995.2,2.3,100.25,7981.0,1071126.0,30779.0,56430.0,243299.0,423280.0,243180.0,65106.0,109.967,103.732,0.04,0.9,0.0030015007503751967,-0.0026211725438978206,-0.00034692776193046004
2020-01-01,2020 1Q,2020,1.44,126092.2,73081.0,84542.0,63895.5,2.9,100.28,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,113.1,103.677,0.04,0.9,0.000299251870324202,0.028490365291405473,-0.0005302124705972577
2020-02-01,2020 1Q,2020,1.28,126092.2,73081.0,84542.0,63895.5,2.9,100.14,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,117.384,104.005,0.04,0.9,-0.001396090945352979,0.037877984084880634,0.003163671788342537
2020-03-01,2020 1Q,2020,0.99,126092.2,73081.0,84542.0,63895.5,2.9,99.87,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,117.521,104.228,0.04,0.9,-0.002696225284601561,0.0011671096571934658,0.002144127686168895
2020-04-01,2020 2Q,2020,0.54,107992.4,73081.0,84542.0,66178.6,2.9,99.77,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,117.385,104.294,0.04,0.9,-0.0010013016921999185,-0.0011572399826413893,0.0006332271558506797
2020-05-01,2020 2Q,2020,0.44,107992.4,73081.0,84542.0,66178.6,2.9,99.7,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,116.871,104.754,0.04,0.9,-0.0007016137115364307,-0.0043787536738084665,0.004410608472203759
2020-06-01,2020 2Q,2020,0.54,107992.4,73081.0,84542.0,66178.6,2.9,99.72,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,114.983,109.771,0.04,0.9,0.00020060180541614514,-0.01615456357864642,0.04789315921110404
2020-07-01,2020 3Q,2020,0.5,119305.7,73081.0,84542.0,63472.7,2.9,99.51,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,114.525,109.715,0.04,0.9,-0.002105896510228522,-0.003983197516154502,-0.0005101529547876238
2020-08-01,2020 3Q,2020,0.54,119305.7,73081.0,84542.0,63472.7,2.9,99.65,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,113.055,109.534,0.04,0.9,0.0014068937795197467,-0.012835625409299278,-0.0016497288429111467
2020-09-01,2020 3Q,2020,0.45,119305.7,73081.0,84542.0,63472.7,2.9,99.82,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,109.909,109.492,0.04,0.9,0.001705970898143283,-0.027827163769846508,-0.0003834425840378852
2020-10-01,2020 4Q,2020,0.5,127300.9,73081.0,84542.0,63768.4,2.9,99.84,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,107.104,109.434,0.04,0.9,0.00020036064916850727,-0.025521112920689037,-0.0005297190662332252
2020-11-01,2020 4Q,2020,0.5,127300.9,73081.0,84542.0,63768.4,2.9,99.87,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,111.317,112.902,0.04,0.9,0.00030048076923083755,0.03933559904391992,0.03169033389988485
2020-12-01,2020 4Q,2020,0.46,127300.9,73081.0,84542.0,63768.4,2.9,99.98,7744.0,1079630.0,30918.0,59157.0,244549.0,426401.0,244595.0,65108.0,111.371,114.736,0.04,0.9,0.001101431861419755,0.00048510110764765635,0.016244176365343366
2021-01-01,2021 1Q,2021,0.51,134386.7,87308.0,104402.0,64703.7,2.7,100.12,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,110.728,114.661,0.04,0.9,0.0014002800560111162,-0.0057734957933394115,-0.000653674522381853
2021-02-01,2021 1Q,2021,0.69,134386.7,87308.0,104402.0,64703.7,2.7,100.32,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,111.324,115.108,0.04,0.9,0.0019976028765480436,0.005382559063651593,0.0038984484698372235
2021-03-01,2021 1Q,2021,0.93,134386.7,87308.0,104402.0,64703.7,2.7,100.36,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,112.839,118.692,0.04,0.9,0.0003987240829346206,0.01360892529912694,0.031135976648017483
2021-04-01,2021 2Q,2021,0.77,139936.5,87308.0,104402.0,66844.0,2.7,100.37,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,112.276,118.167,0.04,0.9,9.964129135120459e-05,-0.004989409689912239,-0.004423213021939043
2021-05-01,2021 2Q,2021,0.86,139936.5,87308.0,104402.0,66844.0,2.7,100.51,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,110.65,118.117,0.04,0.9,0.0013948390953473222,-0.014482168940824325,-0.0004231299770662833
2021-06-01,2021 2Q,2021,0.91,139936.5,87308.0,104402.0,66844.0,2.7,100.31,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,115.043,118.15,0.04,0.9,-0.0019898517560441586,0.03970176231360134,0.0002793840006096726
2021-07-01,2021 3Q,2021,0.75,143735.2,87308.0,104402.0,67540.2,2.7,100.54,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,128.056,118.41,0.04,0.9,0.0022928920346925175,0.11311422685430661,0.002200592467202611
2021-08-01,2021 3Q,2021,0.79,143735.2,87308.0,104402.0,67540.2,2.7,100.78,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,120.698,118.421,0.04,0.9,0.002387109608116056,-0.057459236583994655,9.289755932795352e-05
2021-09-01,2021 3Q,2021,0.94,143735.2,87308.0,104402.0,67540.2,2.7,101.01,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,128.122,118.327,0.04,0.9,0.0022821988489780676,0.061508889956751744,-0.0007937781305681346
2021-10-01,2021 4Q,2021,1.46,151305.8,87308.0,104402.0,68925.4,2.7,101.3,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,122.234,120.488,0.04,0.9,0.002871002871002837,-0.04595619799878259,0.018262949284609586
2021-11-01,2021 4Q,2021,1.28,151305.8,87308.0,104402.0,68925.4,2.7,101.52,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,129.162,120.346,0.04,0.9,0.002171767028627869,0.0566781746486249,-0.001178540601553646
2021-12-01,2021 4Q,2021,1.36,151305.8,87308.0,104402.0,68925.4,2.7,102.08,8220.0,1092898.0,30944.0,61692.0,247053.0,432107.0,247241.0,65115.0,133.707,123.023,0.04,0.85,0.005516154452324784,0.03518836809587955,0.022244195901816477
2022-01-01,2022 1Q,2022,1.57,156940.3,95787.0,114165.0,71001.7,2.1,102.52,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,128.321,122.854,0.04,0.85,0.004310344827586077,-0.0402821093884389,-0.0013737268640823252
2022-02-01,2022 1Q,2022,1.69,156940.3,95787.0,114165.0,71001.7,2.1,102.52,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,129.594,126.804,0.04,0.85,0.0,0.009920433911830395,0.03215198528334451
2022-03-01,2022 1Q,2022,2.29,156940.3,95787.0,114165.0,71001.7,2.1,103.24,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,126.5,136.266,0.04,0.85,0.00702301989855636,-0.023874562093924023,0.07461909718936299
2022-04-01,2022 2Q,2022,2.4,164263.5,95787.0,114165.0,71787.8,2.1,103.7,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,141.209,139.058,0.04,0.85,0.0044556373498645385,0.11627667984189727,0.020489337031981636
2022-05-01,2022 2Q,2022,2.5,164263.5,95787.0,114165.0,71787.8,2.1,104.09,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,158.454,139.295,0.04,0.85,0.0037608486017357556,0.12212394394125026,0.0017043248141062062
2022-06-01,2022 2Q,2022,2.8,164263.5,95787.0,114165.0,71787.8,2.1,104.76,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,155.481,139.329,0.04,0.85,0.006436737438754836,-0.01876254307243752,0.00024408629168326534
2022-07-01,2022 3Q,2022,2.57,161621.5,95787.0,114165.0,74542.6,2.1,105.37,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,157.318,139.496,0.04,0.85,0.005822833142420825,0.011814948450293183,0.0011986018703931123
2022-08-01,2022 3Q,2022,2.91,161621.5,95787.0,114165.0,74542.6,2.1,105.89,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,162.053,139.338,0.04,0.85,0.004934990984150955,0.03009827228924844,-0.0011326489648449956
2022-09-01,2022 3Q,2022,3.54,161621.5,95787.0,114165.0,74542.6,2.1,106.39,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,171.724,139.151,0.04,0.85,0.004721881197468969,0.059678006578094855,-0.0013420603137692666
2022-10-01,2022 4Q,2022,3.28,160720.5,95787.0,114165.0,76600.8,2.1,106.5,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,174.744,134.063,0.04,0.85,0.0010339317605037035,0.017586359507116178,-0.03656459529575795
2022-11-01,2022 4Q,2022,2.94,160720.5,95787.0,114165.0,76600.8,2.1,106.72,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,170.473,133.514,0.04,0.8,0.0020657276995303953,-0.02444146866272945,-0.004095089622043191
2022-12-01,2022 4Q,2022,2.83,160720.5,95787.0,114165.0,76600.8,2.1,107.32,8615.0,1110294.0,31318.0,67104.0,247819.0,439934.0,250421.0,65116.0,168.25,130.976,0.04,0.8,0.005622188905547221,-0.013040188182292911,-0.019009242476444532
2023-01-01,2023 1Q,2023,2.85,159541.2,105089.44620195172,124840.97263462386,77440.9,1.9,108.2,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,155.938,134.389,0.04,0.8,0.008199776369735456,-0.07317682020802385,0.02605820913755208
2023-02-01,2023 1Q,2023,3.37,159541.2,105089.44620195172,124840.97263462386,77440.9,1.9,108.17,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,164.167,134.473,0.04,0.8,-0.00027726432532348966,0.052770973079044436,0.0006250511574608097
2023-03-01,2023 1Q,2023,2.94,159541.2,105089.44620195172,124840.97263462386,77440.9,1.9,108.44,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,154.178,134.634,0.06,0.8,0.002496070999352895,-0.06084657696126505,0.0011972663657386917
2023-04-01,2023 2Q,2023,2.82,163156.5,105089.44620195172,124840.97263462386,79248.6,1.9,108.86,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,134.899,134.489,0.06,0.8,0.003873109553670151,-0.12504378056532062,-0.0010769939242686322
2023-05-01,2023 2Q,2023,2.89,163156.5,105089.44620195172,124840.97263462386,79248.6,1.9,108.96,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,130.624,134.611,0.06,0.8,0.0009186110600771791,-0.03169037576260758,0.0009071373867006738
2023-06-01,2023 2Q,2023,3.12,163156.5,105089.44620195172,124840.97263462386,79248.6,1.9,109.16,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,129.174,134.399,0.06,0.8,0.0018355359765052093,-0.011100563449289447,-0.0015749084398748447
2023-07-01,2023 3Q,2023,2.98,164868.1,105089.44620195172,124840.97263462386,80545.1,1.9,109.38,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,127.829,134.211,0.06,0.8,0.0020153902528399215,-0.010412312075185559,-0.0013988199316958827
2023-08-01,2023 3Q,2023,3.11,164868.1,105089.44620195172,124840.97263462386,80545.1,1.9,109.47,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,129.357,134.471,0.06,0.8,0.0008228195282502515,0.011953469087609303,0.001937248064614705
2023-09-01,2023 3Q,2023,3.34,164868.1,105089.44620195172,124840.97263462386,80545.1,1.9,109.6,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,128.143,134.687,0.06,0.8,0.0011875399652871987,-0.009384880601745582,0.001606294293936994
2023-10-01,2023 4Q,2023,3.28,166597.65561047217,105089.44620195172,124840.97263462386,81862.81062391007,1.9,110.03,9028.98,1127966.897584221,31696.520294725957,72990.77377942034,248587.37502074454,447902.7749052897,253641.90098325117,65117.000015357444,126.8087350937495,134.4985971398597,0.06,0.8,0.003923357664233684,-0.010412312075185559,-0.0013988199316957717
